id,created_at,price,area,street,ward,district,post_date,num_bedroom,num_diningroom,num_kitchen,num_toilet,num_floor,current_floor,direction,street_width
163,2024-05-12T07:20:12.337652+00:00,4.8,25,Khương Trung,Khương Trung,Thanh Xuân,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
164,2024-05-12T07:20:17.898115+00:00,5.9,30,Đại La,Đồng Tâm,Hai Bà Trưng,2024-05-08 00:00:00,1,0,0,0,1,0,0,0
165,2024-05-12T07:20:24.006952+00:00,3.9,20,Phùng Khoang,Trung Văn,Nam Từ Liêm,2024-05-08 00:00:00,0,0,0,0,0,0,0,0
166,2024-05-12T07:20:29.703529+00:00,4.5,20,Đại La,Đồng Tâm,Hai Bà Trưng,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
167,2024-05-12T07:20:34.766897+00:00,5.5,22,Lê Thanh Nghị,Cầu Dền,Hai Bà Trưng,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
168,2024-05-12T07:20:39.014897+00:00,5.2,22,Nhân Hòa,Nhân Chính,Thanh Xuân,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
169,2024-05-12T07:20:44.448264+00:00,4.2,20,Yên Hoa,Yên Phụ,Tây Hồ,2024-05-08 00:00:00,0,0,0,0,0,0,0,0
170,2024-05-12T07:20:50.049816+00:00,5.0,20,Hoàng Quốc Việt,Cổ Nhuế,Bắc Từ Liêm,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
171,2024-05-12T07:20:55.732298+00:00,6.3,30,Lê Thanh Nghị,Cầu Dền,Hai Bà Trưng,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
172,2024-05-12T07:21:01.111306+00:00,3.8,20,Võ Chí Công,Nghĩa Đô,Cầu Giấy,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
173,2024-05-12T07:21:05.750789+00:00,6.3,30,Vũ Ngọc Phan,Láng Hạ,Đống Đa,2024-05-08 00:00:00,0,0,0,0,0,0,0,0
174,2024-05-12T07:21:11.214488+00:00,6.0,25,Vũ Ngọc Phan,Láng Hạ,Đống Đa,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
175,2024-05-12T07:21:17.16153+00:00,5.6,27,Minh Khai,Minh Khai,Hai Bà Trưng,2024-05-08 00:00:00,0,0,0,0,0,0,0,0
176,2024-05-12T07:21:23.127987+00:00,5.4,27,Minh Khai,Minh Khai,Hai Bà Trưng,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
177,2024-05-12T07:21:28.438853+00:00,3.7,25,Phùng Khoang,Trung Văn,Nam Từ Liêm,2024-05-08 00:00:00,0,0,1,1,0,0,0,0
178,2024-05-12T07:21:32.899825+00:00,3.5,25,Phùng Khoang,Trung Văn,Nam Từ Liêm,2024-05-08 00:00:00,0,0,0,0,0,0,0,0
179,2024-05-12T07:21:37.540615+00:00,6.0,30,Đường Cửu Việt 2,Nhân Chính,Thanh Xuân,2024-05-08 00:00:00,1,1,1,0,0,0,0,0
180,2024-05-12T07:21:42.970209+00:00,5.7,30,Trần Bình,Mỹ Đình 2,Nam Từ Liêm,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
181,2024-05-12T07:21:49.214484+00:00,4.8,25,Cự Lộc,Thượng Đình,Thanh Xuân,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
182,2024-05-12T07:21:54.947755+00:00,5.5,35,Vũ Tông Phan,Khương Đình,Thanh Xuân,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
183,2024-05-12T07:22:01.400777+00:00,4.5,25,Khương Trung,Khương Trung,Thanh Xuân,2024-05-08 00:00:00,0,0,1,1,0,0,0,0
184,2024-05-12T07:22:07.68207+00:00,3.9,28,Cầu Diễn,Phú Diễn,Bắc Từ Liêm,2024-04-22 00:00:00,0,0,0,0,0,0,0,0
185,2024-05-12T07:22:13.546765+00:00,3.7,25,Cổ Nhuế,Cổ Nhuế,Bắc Từ Liêm,2024-04-22 00:00:00,0,0,1,1,0,0,0,0
186,2024-05-12T07:22:19.178838+00:00,3.9,30,Phùng Khoang,Trung Văn,Nam Từ Liêm,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
187,2024-05-12T07:22:25.282434+00:00,5.0,30,Đỗ Đức Dục,Mễ Trì,Nam Từ Liêm,2024-05-08 00:00:00,0,0,1,1,0,0,0,0
188,2024-05-12T07:22:30.030091+00:00,7.1,35,Trần Đại Nghĩa,Trương Định,Hai Bà Trưng,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
189,2024-05-12T07:22:34.958878+00:00,3.7,25,Định Công,Định Công,Hoàng Mai,2024-04-22 00:00:00,0,0,1,0,0,0,0,0
190,2024-05-12T07:22:41.205132+00:00,4.0,25,Giáp Nhất,Nhân Chính,Thanh Xuân,2024-04-22 00:00:00,0,0,1,1,0,0,0,0
191,2024-05-12T07:22:46.680207+00:00,1.4,25,Cầu Giấy,Dịch Vọng,Cầu Giấy,2024-04-23 00:00:00,0,0,1,1,0,0,0,0
192,2024-05-12T07:22:51.537035+00:00,1.45,25,Trần Phú,Mộ Lao,Hà Đông,2024-04-23 00:00:00,0,0,1,1,0,0,0,0
193,2024-05-12T07:22:57.230501+00:00,1.599,25,Láng,Láng Thượng,Đống Đa,2024-04-23 00:00:00,0,0,1,0,0,0,0,0
194,2024-05-12T07:23:01.788159+00:00,1.4,25,Xuân Thủy,Dịch Vọng Hậu,Cầu Giấy,2024-04-23 00:00:00,0,0,1,0,0,0,0,0
195,2024-05-12T07:23:07.611009+00:00,1.65,25,Lê Văn Lương,Nhân Chính,Thanh Xuân,2024-04-23 00:00:00,0,0,0,1,0,0,0,0
196,2024-05-12T07:23:12.878893+00:00,1.5,20,Minh Khai,Vĩnh Tuy,Hai Bà Trưng,2024-04-23 00:00:00,0,0,0,1,0,0,0,0
197,2024-05-12T07:23:18.45816+00:00,3.8,35,Kim Giang,Kim Giang,Thanh Xuân,2024-04-22 00:00:00,0,0,1,1,0,0,0,0
198,2024-05-12T07:23:24.512827+00:00,4.2,28,Đức Giang,Phú Diễn,Bắc Từ Liêm,2024-04-22 00:00:00,0,0,1,0,0,0,0,0
199,2024-05-12T07:23:29.915256+00:00,1.35,25,Trần Duy Hưng,Trung Hòa,Cầu Giấy,2024-04-23 00:00:00,0,0,1,0,0,0,0,0
200,2024-05-12T07:23:35.228658+00:00,1.5,25,Tây Sơn,Thịnh Quang,Đống Đa,2024-04-23 00:00:00,0,0,0,0,0,0,0,0
201,2024-05-12T07:23:40.756311+00:00,1.65,25,Lê Thanh Nghị,Bách Khoa,Hai Bà Trưng,2024-04-23 00:00:00,0,0,1,0,0,0,0,0
202,2024-05-12T07:23:46.146326+00:00,1.2,4,Trung Kính,Trung Hòa,Cầu Giấy,2024-04-19 00:00:00,0,0,1,0,0,0,0,0
203,2024-05-12T07:23:51.86402+00:00,1.2,4,Trung Hòa,Trung Hòa,Cầu Giấy,2024-04-19 00:00:00,0,0,1,0,0,0,0,0
204,2024-05-12T07:23:56.782335+00:00,3.3,25,Kim Giang,Kim Giang,Thanh Xuân,2024-04-21 00:00:00,0,0,0,1,0,0,0,0
205,2024-05-12T07:24:01.452449+00:00,1.25,50,Lạc Long Quân,Nghĩa Đô,Cầu Giấy,2024-04-21 00:00:00,1,0,1,0,0,0,0,0
206,2024-05-12T07:24:07.08893+00:00,4.0,18,Khâm Thiên,Khâm Thiên,Đống Đa,2024-04-21 00:00:00,0,0,1,1,0,0,0,0
207,2024-05-12T07:24:13.20963+00:00,3.8,15,Lê Duẩn,Trung Phụng,Đống Đa,2024-05-08 00:00:00,0,0,1,1,0,0,0,0
208,2024-05-12T07:24:18.420154+00:00,5.6,25,Đại La,Đồng Tâm,Hai Bà Trưng,2024-05-08 00:00:00,1,0,1,0,0,0,0,0
209,2024-05-12T07:24:24.556806+00:00,4.2,22,Nguyễn Hoàng,Mỹ Đình 2,Nam Từ Liêm,2024-05-08 00:00:00,0,0,1,1,0,0,0,0
210,2024-05-12T07:24:29.977136+00:00,4.9,20,Trần Đại Nghĩa,Trương Định,Hai Bà Trưng,2024-05-08 00:00:00,0,0,1,1,0,0,0,0
211,2024-05-12T07:24:35.367134+00:00,4.3,22,Mỹ Đình,Mỹ Đình 2,Nam Từ Liêm,2024-05-08 00:00:00,0,0,1,1,0,0,0,0
212,2024-05-12T07:24:40.881766+00:00,4.5,22,Khâm Thiên,Khâm Thiên,Đống Đa,2024-05-08 00:00:00,0,0,1,1,0,0,0,0
213,2024-05-12T07:24:46.747692+00:00,3.5,17,Mễ Trì,Mễ Trì,Nam Từ Liêm,2024-05-08 00:00:00,0,0,0,0,0,0,0,0
214,2024-05-12T07:24:52.163442+00:00,5.5,35,Lê Duẩn,Trung Phụng,Đống Đa,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
215,2024-05-12T07:24:57.815933+00:00,1.7,150,Ngụy Như Kon Tum,Nhân Chính,Thanh Xuân,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
216,2024-05-12T07:25:03.384974+00:00,5.0,25,Lê Duẩn,Trung Phụng,Đống Đa,2024-05-08 00:00:00,0,0,0,0,0,0,0,0
217,2024-05-12T07:25:08.892792+00:00,1.5,25,Trung Kính,Yên Hòa,Cầu Giấy,2024-04-23 00:00:00,0,0,1,0,0,0,0,0
218,2024-05-12T07:25:13.701076+00:00,1.6,25,Bạch Mai,Bạch Mai,Hai Bà Trưng,2024-04-23 00:00:00,0,0,1,0,0,0,0,0
219,2024-05-12T07:25:19.759439+00:00,5.3,35,Nguyễn Xiển,Hạ Đình,Thanh Xuân,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
220,2024-05-12T07:25:25.379879+00:00,1.5,25,Láng,Ngã Tư Sở,Đống Đa,2024-04-23 00:00:00,0,0,0,0,0,0,0,0
221,2024-05-12T07:25:28.700847+00:00,4.7,25,Lê Duẩn,Trung Phụng,Đống Đa,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
222,2024-05-12T07:25:35.276528+00:00,1.5,20,Láng Hạ,Láng Hạ,Đống Đa,2024-04-23 00:00:00,0,0,1,0,0,0,0,0
223,2024-05-12T07:25:40.778131+00:00,1.55,25,Trường Chinh,Phương Mai,Đống Đa,2024-04-23 00:00:00,0,0,0,1,0,0,0,0
224,2024-05-12T07:25:46.328873+00:00,1.45,25,Khương Trung,Khương Trung,Thanh Xuân,2024-04-23 00:00:00,0,0,1,1,0,0,0,0
225,2024-05-12T07:25:51.060307+00:00,1.5,25,Vọng,Đồng Tâm,Hai Bà Trưng,2024-04-23 00:00:00,0,0,0,0,0,0,0,0
226,2024-05-12T07:25:58.546472+00:00,1.5,25,Lê Thanh Nghị,Bách Khoa,Hai Bà Trưng,2024-04-23 00:00:00,0,0,0,0,0,0,0,0
227,2024-05-12T07:26:03.57693+00:00,1.5,25,Kim Đồng,Giáp Bát,Hoàng Mai,2024-04-23 00:00:00,0,0,1,0,0,0,0,0
228,2024-05-12T07:26:08.901882+00:00,1.5,20,Xã Đàn,Nam Đồng,Đống Đa,2024-04-23 00:00:00,0,0,1,1,0,0,0,0
229,2024-05-12T07:26:13.486907+00:00,3.5,20,Yên Nội,Dương Nội,Hà Đông,2024-04-24 00:00:00,0,0,1,5,5,0,0,0
230,2024-05-12T07:26:18.907765+00:00,3.2,20,Nguyễn Văn Trỗi,Mộ Lao,Hà Đông,2024-04-24 00:00:00,0,0,0,0,0,0,0,0
231,2024-05-12T07:26:24.909444+00:00,3.6,25,Mậu Lương,Kiến Hưng,Hà Đông,2024-04-24 00:00:00,0,0,1,0,0,0,0,0
232,2024-05-12T07:26:29.512846+00:00,3.8,25,Liên Xá,Tân Triều,Thanh Trì,2024-04-24 00:00:00,0,0,1,1,0,0,0,0
233,2024-05-12T07:26:33.567435+00:00,2.5,15,Hồng Liên,Tứ Liên,Tây Hồ,2024-05-11 00:00:00,0,0,1,1,0,0,0,0
234,2024-05-12T07:26:38.735865+00:00,3.8,20,Triều Khúc,Thanh Xuân Nam,Thanh Xuân,2024-05-11 00:00:00,0,0,1,0,0,0,0,0
235,2024-05-12T07:26:44.5012+00:00,3.8,35,Hàng Bông,Kiến Hưng,Hà Đông,2024-05-11 00:00:00,0,0,1,0,0,0,0,0
236,2024-05-12T07:26:50.527418+00:00,3.8,25,Bà Triệu,Nguyễn Trãi,Hà Đông,2024-05-11 00:00:00,0,0,0,0,0,0,0,0
237,2024-05-12T07:26:55.404275+00:00,4.5,30,Nguyễn Khuyến,Văn Quán,Hà Đông,2024-05-11 00:00:00,0,0,0,0,0,0,0,0
238,2024-05-12T07:27:00.520729+00:00,3.8,25,Kim Giang,Thanh Liệt,Thanh Trì,2024-05-11 00:00:00,0,0,0,0,0,0,0,0
239,2024-05-12T07:27:06.116665+00:00,4.0,25,Thanh Bình,Mộ Lao,Hà Đông,2024-05-11 00:00:00,0,0,1,0,0,0,0,0
240,2024-05-12T07:27:11.284793+00:00,5.0,25,Lạc Long Quân,Nhật Tân,Tây Hồ,2024-05-11 00:00:00,0,0,1,1,0,0,0,0
241,2024-05-12T07:27:16.971827+00:00,6.0,40,Lạc Long Quân,Nhật Tân,Tây Hồ,2024-05-11 00:00:00,1,0,1,0,0,0,0,0
242,2024-05-12T07:27:21.276985+00:00,3.5,25,Khâm Thiên,Khâm Thiên,Đống Đa,2024-05-12 00:00:00,0,0,0,1,0,0,0,0
243,2024-05-12T07:27:26.952452+00:00,4.0,30,Chiến Thắng,Văn Quán,Hà Đông,2024-05-12 00:00:00,0,0,0,0,0,0,0,0
244,2024-05-12T07:27:32.733013+00:00,4.6,25,Thú Y,Trung Hòa,Cầu Giấy,2024-05-10 00:00:00,0,0,1,0,7,0,0,0
245,2024-05-12T07:27:38.37776+00:00,5.0,30,Khâm Thiên,Khâm Thiên,Đống Đa,2024-05-12 00:00:00,1,0,0,0,0,0,0,0
246,2024-05-12T07:27:43.255729+00:00,3.5,20,Khâm Thiên,Khâm Thiên,Đống Đa,2024-05-12 00:00:00,0,0,0,1,0,0,0,0
247,2024-05-12T07:27:48.752008+00:00,3.8,25,Tân Triều,Thanh Xuân Nam,Thanh Xuân,2024-05-10 00:00:00,0,0,1,1,0,0,0,0
248,2024-05-12T07:27:52.227135+00:00,4.8,50,Triều Khúc,Thanh Xuân Nam,Thanh Xuân,2024-05-12 00:00:00,1,0,1,1,0,0,0,0
249,2024-05-12T07:27:57.112558+00:00,5.5,30,Khâm Thiên,Khâm Thiên,Đống Đa,2024-05-12 00:00:00,1,0,0,0,0,0,0,30
250,2024-05-12T07:28:02.458665+00:00,4.5,30,Nguyễn Xiển,Thanh Xuân Nam,Thanh Xuân,2024-05-10 00:00:00,1,0,1,1,0,0,0,0
251,2024-05-12T07:28:08.654143+00:00,5.5,20,Lê Trọng Tấn,Khương Mai,Thanh Xuân,2024-05-10 00:00:00,0,0,1,0,0,0,0,0
252,2024-05-12T07:28:14.794719+00:00,4.0,25,Quan Nhân,Nhân Chính,Thanh Xuân,2024-05-10 00:00:00,1,0,1,1,0,0,0,0
253,2024-05-12T07:28:20.713005+00:00,4.7,28,Quan Nhân,Nhân Chính,Thanh Xuân,2024-05-10 00:00:00,0,0,1,1,0,0,0,0
254,2024-05-12T07:28:26.378825+00:00,3.8,25,Kim Giang,Kim Giang,Thanh Xuân,2024-05-10 00:00:00,0,0,1,1,0,0,0,16
255,2024-05-12T07:28:31.958165+00:00,5.0,24,Kim Hoa,Phương Liên,Đống Đa,2024-05-10 00:00:00,0,0,1,1,0,0,0,0
256,2024-05-12T07:28:36.288195+00:00,4.7,25,Khương Trung,Khương Trung,Thanh Xuân,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
257,2024-05-12T07:28:41.177181+00:00,3.6,20,Phùng Khoang,Trung Văn,Nam Từ Liêm,2024-04-21 00:00:00,0,0,1,1,0,0,0,0
258,2024-05-12T07:28:47.474754+00:00,4.2,20,Yên Hoa,Yên Phụ,Tây Hồ,2024-05-08 00:00:00,0,1,0,0,0,0,0,0
259,2024-05-12T07:28:51.346566+00:00,5.5,20,Cự Lộc,Thượng Đình,Thanh Xuân,2024-05-08 00:00:00,0,0,1,1,0,0,0,0
260,2024-05-12T07:28:57.196132+00:00,5.4,30,rỗng,Hoàng Văn Thụ,Hoàng Mai,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
261,2024-05-12T07:29:03.172049+00:00,5.5,30,8 Tháng 3,Minh Khai,Hai Bà Trưng,2024-04-18 00:00:00,0,0,1,0,0,0,0,0
262,2024-05-12T07:29:08.47926+00:00,4.8,24,rỗng,Hoàng Văn Thụ,Hoàng Mai,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
263,2024-05-12T07:29:14.164123+00:00,3.5,20,Trần Phú,Văn Quán,Hà Đông,2024-04-09 00:00:00,0,0,0,0,0,0,0,0
264,2024-05-12T07:29:20.121487+00:00,3.9,20,Nguyễn Trãi,Thượng Đình,Thanh Xuân,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
265,2024-05-12T07:29:25.906529+00:00,5.5,30,Nguyễn Trãi,Thượng Đình,Thanh Xuân,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
266,2024-05-12T07:29:29.514872+00:00,4.0,35,An Dương Vương,Phú Thượng,Tây Hồ,2024-04-09 00:00:00,0,0,0,0,0,0,0,0
267,2024-05-12T07:29:34.460999+00:00,3.5,34,Hậu Ái,Vân Canh,Hoài Đức,2024-04-16 00:00:00,0,0,1,1,0,0,0,0
268,2024-05-12T07:29:40.536889+00:00,0.333,24,Hồ Văn Chương,Hàng Bột,Đống Đa,2024-03-09 00:00:00,0,0,0,1,5,3,0,0
269,2024-05-12T07:29:45.989399+00:00,5.0,30,Trần Đăng Ninh,Dịch Vọng,Cầu Giấy,2024-04-09 00:00:00,0,0,1,1,0,0,0,0
270,2024-05-12T07:29:51.138021+00:00,4.6,30,Liên Xá,Tân Triều,Thanh Trì,2024-03-18 00:00:00,0,0,1,0,10,8,0,0
271,2024-05-12T07:29:56.660745+00:00,5.5,28,Đê La Thành,Ô Chợ Dừa,Đống Đa,2024-04-06 00:00:00,0,0,0,0,0,0,0,0
272,2024-05-12T07:30:01.984947+00:00,3.2,20,Hoàng Quốc Việt,Nghĩa Tân,Cầu Giấy,2024-03-10 00:00:00,0,0,0,0,0,0,0,0
273,2024-05-12T07:30:07.142458+00:00,4.0,25,Thanh Bình,Mộ Lao,Hà Đông,2024-04-24 00:00:00,0,0,1,1,0,0,0,0
274,2024-05-12T07:30:13.20082+00:00,6.999,40,Mễ Trì,Mễ Trì,Nam Từ Liêm,2024-03-19 00:00:00,0,0,1,0,0,0,0,0
275,2024-05-12T07:30:18.732227+00:00,3.0,20,Phùng Khoang,Trung Văn,Nam Từ Liêm,2024-04-09 00:00:00,0,0,1,1,0,0,0,0
276,2024-05-12T07:30:24.165986+00:00,5.5,25,Nguyễn Đình Chiểu,Lê Đại Hành,Hai Bà Trưng,2024-03-19 00:00:00,0,0,1,1,0,0,0,0
277,2024-05-12T07:30:29.950036+00:00,5.85,30,Phạm Văn Đồng,Cổ Nhuế,Bắc Từ Liêm,2024-03-18 00:00:00,1,0,1,1,0,0,0,0
278,2024-05-12T07:30:35.804655+00:00,4.4,27,Thanh Nhàn,Quỳnh Lôi,Hai Bà Trưng,2024-03-04 00:00:00,0,0,1,0,0,0,0,0
279,2024-05-12T07:30:41.914779+00:00,2.5,20,Tả Thanh Oai,Xã Tả Thanh Oai,Thanh Trì,2024-03-13 00:00:00,0,0,0,0,0,0,0,0
280,2024-05-12T07:30:46.915233+00:00,3.0,13,Nguyễn Duy Trinh,Vĩnh Hưng,Hoàng Mai,2023-10-29 00:00:00,0,0,1,0,0,0,0,0
281,2024-05-12T07:30:52.068968+00:00,3.9,28,Hòa Mã,Phạm Đình Hổ,Hai Bà Trưng,2023-10-29 00:00:00,2,0,1,1,0,0,Bắc,2
282,2024-05-12T07:30:57.673624+00:00,4.0,30,Xuân Thủy,Dịch Vọng Hậu,Cầu Giấy,2024-01-11 00:00:00,0,0,0,1,0,0,0,0
283,2024-05-12T07:31:02.400064+00:00,4.0,25,Hạ Đình,Hạ Đình,Thanh Xuân,2023-10-28 00:00:00,0,0,1,1,0,0,0,0
284,2024-05-12T07:31:08.186527+00:00,4.2,40,Tây Sơn,Ngã Tư Sở,Đống Đa,2023-10-07 00:00:00,0,0,1,0,0,0,0,0
285,2024-05-12T07:31:14.147555+00:00,5.5,40,Mễ Trì,Mễ Trì,Nam Từ Liêm,2023-12-15 00:00:00,1,0,1,1,0,0,0,0
286,2024-05-12T07:31:19.693085+00:00,4.2,40,Ba La,Phúc La,Hà Đông,2023-12-18 00:00:00,0,0,1,0,0,0,0,0
287,2024-05-12T07:31:25.856968+00:00,3.0,20,Chùa Láng,Láng Thượng,Đống Đa,2023-10-04 00:00:00,0,0,1,1,3,3,Tây,0
288,2024-05-12T07:31:30.675244+00:00,2.2,6,Hoàng Cầu,Ô Chợ Dừa,Đống Đa,2023-09-29 00:00:00,0,0,0,0,0,0,0,0
289,2024-05-12T07:31:36.248743+00:00,3.0,20,Phạm Văn Đồng,Nghĩa Đô,Cầu Giấy,2023-10-07 00:00:00,2,0,1,1,0,6,0,0
290,2024-05-12T07:31:41.988791+00:00,2.5,55,Bạch Mai,Trương Định,Hai Bà Trưng,2023-09-28 00:00:00,0,0,0,1,0,0,0,0
291,2024-05-12T07:31:47.6851+00:00,3.2,30,Ngọc Hồi,Hoàng Liệt,Hoàng Mai,2023-09-29 00:00:00,0,0,1,1,0,0,0,0
292,2024-05-12T07:31:52.481737+00:00,1.0,3,Trần Duy Hưng,Trung Hòa,Cầu Giấy,2023-12-10 00:00:00,0,0,0,0,0,0,0,0
293,2024-05-12T07:31:58.256824+00:00,6.1,35,rỗng,Mỹ Đình 2,Nam Từ Liêm,2023-10-10 00:00:00,0,0,0,1,0,0,0,0
294,2024-05-12T07:32:03.901936+00:00,4.2,25,Phan Trọng Tuệ,Thanh Liệt,Thanh Trì,2024-01-11 00:00:00,0,0,1,1,7,0,0,0
295,2024-05-12T07:32:09.453038+00:00,3.5,30,Yên Hòa,Yên Hòa,Cầu Giấy,2023-12-05 00:00:00,0,0,0,1,8,0,0,0
296,2024-05-12T07:32:15.231112+00:00,6.0,36,Mỹ Đình,Mỹ Đình 2,Nam Từ Liêm,2023-10-10 00:00:00,0,0,0,1,0,0,0,0
297,2024-05-12T07:32:20.553137+00:00,5.5,30,Đê La Thành,Ô Chợ Dừa,Đống Đa,2024-03-29 00:00:00,0,0,1,1,0,0,0,0
298,2024-05-12T07:32:26.196455+00:00,5.2,30,Cầu Giấy,Dịch Vọng,Cầu Giấy,2024-03-29 00:00:00,0,0,1,0,0,0,0,0
299,2024-05-12T07:32:31.996301+00:00,4.0,25,Trần Thái Tông,Dịch Vọng,Cầu Giấy,2023-12-10 00:00:00,0,0,0,0,6,0,0,0
300,2024-05-12T07:32:37.063488+00:00,3.8,30,Liên Xá,Tân Triều,Thanh Trì,2023-12-10 00:00:00,0,0,0,0,0,0,0,0
301,2024-05-12T07:32:41.995517+00:00,5.0,32,Lê Trọng Tấn,Di Trạch,Hoài Đức,2023-10-12 00:00:00,0,0,1,1,0,0,0,0
302,2024-05-12T07:32:46.874375+00:00,3.0,17,Minh Khai,Minh Khai,Hai Bà Trưng,2023-10-09 00:00:00,0,0,0,0,0,0,0,0
303,2024-05-12T07:32:52.140838+00:00,3.799,25,Triều Khúc,Tân Triều,Thanh Trì,2024-01-11 00:00:00,1,0,1,1,0,0,0,0
304,2024-05-12T07:32:57.878761+00:00,3.5,27,Núi Trúc,Kim Mã,Ba Đình,2024-01-11 00:00:00,0,0,1,1,0,0,0,0
305,2024-05-12T07:33:03.60553+00:00,3.0,22,Mễ Trì,Mễ Trì,Nam Từ Liêm,2024-01-11 00:00:00,1,0,1,1,0,0,0,0
306,2024-05-12T07:33:08.344867+00:00,1.7,150,Ngụy Như Kon Tum,Nhân Chính,Thanh Xuân,2024-05-08 00:00:00,0,0,1,0,0,0,0,0
307,2024-05-12T07:33:14.200975+00:00,5.1,30,Nguyễn Xiển,Đại Kim,Hoàng Mai,2024-05-08 00:00:00,0,0,1,1,0,0,0,0
308,2024-05-12T07:33:19.053366+00:00,4.3,18,Trần Cung,Nghĩa Tân,Cầu Giấy,2024-04-21 00:00:00,0,0,1,0,0,0,0,0
309,2024-05-12T07:33:25.487773+00:00,4.0,35,Chiến Thắng,Văn Quán,Hà Đông,2023-06-28 00:00:00,1,0,1,1,0,0,0,0
310,2024-05-12T07:33:31.218152+00:00,4.5,20,Võng Thị,Bưởi,Tây Hồ,2023-06-28 00:00:00,0,0,0,0,0,0,0,0
311,2024-05-12T07:33:36.603306+00:00,4.0,27,Chiến Thắng,Văn Quán,Hà Đông,2023-06-29 00:00:00,0,0,0,0,0,0,0,0
312,2024-05-12T07:33:41.542112+00:00,3.5,25,Trần Phú,Văn Quán,Hà Đông,2023-06-27 00:00:00,0,0,0,1,0,0,0,0
313,2024-05-12T07:33:46.696684+00:00,3.6,20,Tôn Đức Thắng,Quốc Tử Giám,Đống Đa,2023-07-20 00:00:00,3,0,1,3,5,0,0,0
314,2024-05-12T07:33:51.704575+00:00,3.6,20,Tôn Đức Thắng,Quốc Tử Giám,Đống Đa,2023-07-05 00:00:00,3,1,1,1,5,0,0,0
315,2024-05-12T07:33:57.103115+00:00,1.7,30,Thái Hà,Trung Liệt,Đống Đa,2023-07-05 00:00:00,0,0,1,0,0,0,0,0
316,2024-05-12T07:34:02.113494+00:00,6.5,45,Yên Lãng,Láng Hạ,Đống Đa,2023-07-06 00:00:00,0,0,0,0,0,0,0,0
317,2024-05-12T07:34:07.188849+00:00,3.6,25,Yên Phúc,Phúc La,Hà Đông,2023-08-05 00:00:00,0,0,1,1,0,0,0,0
318,2024-05-12T07:34:11.956494+00:00,2.9,25,Hạ Mỗ,Tây Mỗ,Nam Từ Liêm,2023-08-09 00:00:00,0,0,0,0,0,0,0,0
319,2024-05-12T07:34:16.959507+00:00,4.0,25,Mậu Lương,Kiến Hưng,Hà Đông,2023-08-25 00:00:00,0,0,0,0,0,0,0,0
320,2024-05-12T07:34:22.442671+00:00,5.0,40,Quốc Lộ 3,Ninh Hiệp,Phúc Thọ,2023-08-15 00:00:00,0,0,0,0,0,0,0,0
321,2024-05-12T07:34:28.219852+00:00,4.2,25,Đường A Đào Nguyên,Xã Tân Triều,Thanh Trì,2023-07-29 00:00:00,0,0,1,1,0,0,0,0
322,2024-05-12T07:34:33.901841+00:00,1.7,20,Dương Đình Nghệ,Yên Hòa,Cầu Giấy,2023-07-30 00:00:00,0,0,1,0,0,0,0,0
323,2024-05-12T07:34:39.437822+00:00,3.9,25,Thịnh Quang,Ngã Tư Sở,Đống Đa,2023-08-01 00:00:00,0,0,0,0,0,0,0,0
324,2024-05-12T07:34:45.146769+00:00,3.8,30,Lê Trọng Tấn,Dương Nội,Hà Đông,2023-08-03 00:00:00,0,0,1,1,0,0,0,0
325,2024-05-12T07:34:50.275547+00:00,3.8,25,Phan Trọng Tuệ,Thanh Liệt,Thanh Trì,2023-08-21 00:00:00,0,0,1,7,0,0,0,0
326,2024-05-12T07:34:55.788504+00:00,0.8,25,Phạm Tuấn Tài,Dịch Vọng Hậu,Cầu Giấy,2023-06-21 00:00:00,0,0,1,1,0,0,0,0
327,2024-05-12T07:35:01.074875+00:00,3.399,30,Võng Thị,Bưởi,Tây Hồ,2023-06-07 00:00:00,0,0,0,0,0,0,0,0
328,2024-05-12T07:35:06.827711+00:00,3.3,20,Mễ Trì,Mễ Trì,Nam Từ Liêm,2023-05-28 00:00:00,0,0,0,0,0,0,0,0
